0, 350.125000, 0.945621
15, 350.125000, 1.003550
30, 350.125000, 0.941447
45, 350.125000, 0.845680
60, 350.125000, 0.817671
75, 350.125000, 0.760406
0, 350.375000, 0.908400
15, 350.375000, 0.971426
30, 350.375000, 0.953161
45, 350.375000, 0.905146
60, 350.375000, 0.831223
75, 350.375000, 0.733548
0, 350.625000, 0.849595
15, 350.625000, 0.952301
30, 350.625000, 0.946821
45, 350.625000, 0.877064
60, 350.625000, 0.836050
75, 350.625000, 0.666173
0, 350.875000, 0.946706
15, 350.875000, 1.010477
30, 350.875000, 0.948191
45, 350.875000, 0.901002
60, 350.875000, 0.816483
75, 350.875000, 0.000000
0, 351.125000, 1.065886
15, 351.125000, 1.061021
30, 351.125000, 0.903128
45, 351.125000, 0.969160
60, 351.125000, 0.820743
75, 351.125000, 0.685422
0, 351.375000, 1.088794
15, 351.375000, 1.033624
30, 351.375000, 0.000000
45, 351.375000, 0.000000
60, 351.375000, 0.000000
75, 351.375000, 0.000000
0, 351.625000, 0.000000
15, 351.625000, 0.000000
30, 351.625000, 0.000000
45, 351.625000, 0.000000
60, 351.625000, 0.000000
75, 351.625000, 0.000000
0, 351.875000, 1.036764
15, 351.875000, 0.000000
30, 351.875000, 0.000000
45, 351.875000, 0.000000
60, 351.875000, 0.000000
75, 351.875000, 0.000000
0, 352.125000, 0.940125
15, 352.125000, 0.834147
30, 352.125000, 0.874550
45, 352.125000, 0.000000
60, 352.125000, 0.000000
75, 352.125000, 0.000000
0, 352.375000, 0.904734
15, 352.375000, 0.855014
30, 352.375000, 0.871203
45, 352.375000, 0.761480
60, 352.375000, 0.610589
75, 352.375000, 0.000000
0, 352.625000, 0.899017
15, 352.625000, 0.862100
30, 352.625000, 0.913129
45, 352.625000, 0.782465
60, 352.625000, 0.718644
75, 352.625000, 0.561905
0, 352.875000, 0.930976
15, 352.875000, 0.877774
30, 352.875000, 0.894812
45, 352.875000, 0.794297
60, 352.875000, 0.717688
75, 352.875000, 0.515789
0, 353.125000, 0.926550
15, 353.125000, 0.845592
30, 353.125000, 0.859154
45, 353.125000, 0.769891
60, 353.125000, 0.696859
75, 353.125000, 0.471431
0, 353.375000, 0.907254
15, 353.375000, 0.841833
30, 353.375000, 0.855862
45, 353.375000, 0.749266
60, 353.375000, 0.707841
75, 353.375000, 0.507498
0, 353.625000, 0.884275
15, 353.625000, 0.854029
30, 353.625000, 0.843293
45, 353.625000, 0.768191
60, 353.625000, 0.720621
75, 353.625000, 0.469046
0, 353.875000, 0.866754
15, 353.875000, 0.854572
30, 353.875000, 0.829667
45, 353.875000, 0.787475
60, 353.875000, 0.718676
