177.618	-716.79	
177.836	-757.24	
178.054	-763.89	
178.271	-615.62	
178.489	-398.53	
178.706	-274.43	
178.924	-107.31	
179.142	68.81	
179.359	78.23	
179.577	-33.59	
179.794	-13.93	
180.012	-49.15	
180.229	-112.23	
180.447	-83.97	
180.664	-45.06	
180.882	-55.3	
181.1	13.11	
181.317	24.58	
181.535	-11.88	
181.752	-53.25	
181.969	-20.07	
182.187	-19.66	
182.404	0.82	
182.622	7.37	
182.839	62.67	
183.057	70.04	
183.274	54.89	
183.492	61.03	
183.709	86.01	
183.926	43.83	
184.144	28.67	
184.361	51.61	
184.579	58.98	
184.796	-12.7	
185.013	39.32	
185.231	3.69	
185.448	30.72	
185.666	73.32	
185.883	58.57	
186.1	67.58	
186.317	98.3	
186.535	2.87	
186.752	-23.76	
186.969	47.1	
187.187	90.52	
187.404	11.47	
187.621	140.49	
187.839	152.37	
188.056	126.97	
188.273	52.84	
188.49	161.38	
188.708	114.69	
188.925	149.09	
189.142	146.63	
189.359	140.9	
189.576	66.35	
189.794	43.83	
190.011	9.83	
190.228	28.26	
190.445	34.41	
190.662	149.91	
190.879	134.35	
191.097	98.71	
191.314	93.8	
191.531	87.65	
191.748	-44.24	
191.965	-27.85	
192.182	-53.66	
192.399	-48.74	
192.616	3.28	
192.834	54.89	
193.051	19.25	
193.268	72.5	
193.485	66.35	
193.702	0.41	
193.919	-9.01	
194.136	10.24	
194.353	-22.53	
194.57	-11.06	
194.787	24.17	
195.004	119.19	
195.221	115.92	
195.438	165.48	
195.655	129.43	
195.872	205.62	
196.089	83.56	
196.306	116.73	
196.523	90.93	
196.74	147.45	
196.957	11.88	
197.173	63.49	
197.39	23.35	
197.607	71.68	
197.824	62.26	
198.041	136.39	
198.258	117.14	
198.475	183.5	
198.692	99.12	
198.909	47.51	
199.125	-18.02	
199.342	20.89	
199.559	8.6	
199.776	63.08	
199.993	129.84	
200.21	173.67	
200.426	135.17	
200.643	119.19	
200.86	132.3	
201.077	139.26	
201.293	106.9	
201.51	98.3	
201.727	-15.56	
201.944	-117.96	
202.16	-138.85	
202.377	-148.27	
202.594	-152.78	
202.811	-83.15	
203.027	-26.21	
203.244	-71.27	
203.461	-24.58	
203.677	42.6	
203.894	78.64	
204.111	101.17	
204.327	134.35	
204.544	93.8	
204.761	82.33	
204.977	36.86	
205.194	-13.93	
205.41	13.52	
205.627	38.91	
205.844	14.34	
206.06	15.97	
206.277	61.85	
206.493	47.92	
206.71	51.61	
206.926	47.51	
207.143	117.14	
207.36	63.08	
207.576	136.39	
207.793	130.66	
208.009	163.02	
208.226	111.82	
208.442	130.25	
208.659	34.82	
208.875	33.18	
209.092	-29.9	
209.308	-38.5	
209.524	-28.67	
209.741	58.98	
209.957	107.31	
210.174	123.29	
210.39	129.02	
210.607	111.82	
210.823	-2.05	
211.039	-70.45	
211.256	5.32	
211.472	-42.19	
211.688	24.99	
211.905	77.82	
212.121	80.69	
212.338	12.29	
212.554	51.61	
212.77	6.14	
212.987	18.02	
213.203	79.46	
213.419	111.82	
213.635	88.47	
213.852	65.54	
214.068	20.48	
214.284	-40.14	
214.501	-22.94	
214.717	-10.24	
214.933	35.63	
215.149	-6.96	
215.365	-23.76	
215.582	-108.54	
215.798	-62.67	
216.014	-88.88	
216.23	-46.28	
216.447	-7.37	
216.663	4.1	
216.879	-70.04	
217.095	-30.31	
217.311	-11.06	
217.527	7.37	
217.743	31.13	
217.96	36.04	
218.176	6.14	
218.392	-0.82	
218.608	1.64	
218.824	-13.11	
219.04	9.42	
219.256	40.14	
219.472	26.62	
219.688	-1.23	
219.904	55.3	
220.12	133.12	
220.336	97.48	
220.552	109.36	
220.768	164.66	
220.984	166.7	
221.2	56.93	
221.416	101.58	
221.632	60.62	
221.848	10.65	
222.064	-64.31	
222.28	-22.53	
222.496	-84.79	
222.712	-4.92	
222.928	-19.25	
223.144	34.82	
223.36	39.73	
223.576	73.73	
223.792	45.87	
224.008	112.23	
224.224	100.35	
224.439	132.3	
224.655	82.74	
224.871	100.35	
225.087	48.74	
225.303	3.28	
225.519	-29.49	
225.734	50.79	
225.95	9.83	
226.166	56.52	
226.382	83.15	
226.598	85.61	
226.813	79.87	
227.029	61.85	
227.245	-13.52	
227.461	-1.23	
227.677	9.42	
227.892	-34	
228.108	-16.38	
228.324	79.46	
228.539	20.89	
228.755	56.93	
228.971	75.37	
229.186	124.11	
229.402	76.18	
229.618	141.31	
229.833	63.9	
230.049	94.62	
230.265	9.01	
230.48	70.45	
230.696	67.17	
230.912	104.04	
231.127	81.1	
231.343	124.93	
231.558	14.34	
231.774	65.13	
231.99	135.58	
232.205	135.58	
232.421	113.05	
232.636	147.86	
232.852	67.58	
233.067	-4.51	
233.283	14.75	
233.498	76.59	
233.714	86.01	
233.929	142.54	
234.145	124.11	
234.36	117.96	
234.576	131.89	
234.791	177.76	
235.007	183.5	
235.222	253.54	
235.438	221.18	
235.653	253.13	
235.868	216.27	
236.084	221.18	
236.299	257.22	
236.515	270.74	
236.73	184.73	
236.945	176.94	
237.161	132.3	
237.376	30.72	
237.592	11.88	
237.807	24.58	
238.022	21.71	
238.238	44.65	
238.453	20.07	
238.668	40.55	
238.883	-33.59	
239.099	-29.9	
239.314	-81.92	
239.529	-32.36	
239.745	-0.41	
239.96	79.87	
240.175	62.26	
240.39	183.5	
240.605	179.4	
240.821	126.15	
241.036	124.11	
241.251	218.72	
241.466	113.87	
241.681	117.14	
241.897	144.59	
242.112	185.55	
242.327	79.87	
242.542	109.36	
242.757	131.89	
242.972	110.18	
243.188	36.45	
243.403	72.5	
243.618	74.14	
243.833	47.1	
244.048	68.81	
244.263	98.3	
244.478	87.65	
244.693	66.35	
244.908	80.28	
245.123	67.17	
245.338	117.14	
245.553	115.51	
245.768	96.25	
245.983	86.42	
246.198	66.35	
246.413	19.66	
246.628	9.83	
246.843	11.06	
247.058	18.02	
247.273	37.27	
247.488	44.65	
247.703	82.74	
247.918	107.31	
248.133	120.42	
248.348	94.21	
248.563	149.5	
248.778	115.92	
248.993	136.8	
249.207	199.06	
249.422	218.31	
249.637	80.28	
249.852	70.04	
250.067	31.54	
250.282	-55.3	
250.496	-77	
250.711	40.96	
250.926	36.45	
251.141	64.31	
251.356	46.28	
251.57	110.18	
251.785	63.49	
252	42.19	
252.215	59.8	
252.43	100.76	
252.644	83.56	
252.859	97.48	
253.074	127.38	
253.288	90.52	
253.503	46.69	
253.718	99.94	
253.932	165.07	
254.147	183.91	
254.362	196.2	
254.576	225.28	
254.791	145.41	
255.006	89.29	
255.22	104.45	
255.435	112.23	
255.65	148.27	
255.864	184.32	
256.079	149.91	
256.293	158.1	
256.508	163.02	
256.723	210.53	
256.937	133.53	
257.152	122.06	
257.366	87.24	
257.581	54.07	
257.795	-15.15	
258.01	104.04	
258.224	147.86	
258.439	167.52	
258.653	149.09	
258.868	165.48	
259.082	70.45	
259.297	52.84	
259.511	24.17	
259.726	25.8	
259.94	-22.12	
