177.618	-814.58	
177.836	-799.73	
178.054	-792.26	
178.271	-612.24	
178.489	-365.87	
178.706	-218.21	
178.924	-70.35	
179.142	84.27	
179.359	72.19	
179.577	-60.11	
179.794	-43.52	
180.012	-71.78	
180.229	-118.88	
180.447	-85.3	
180.664	-40.45	
180.882	-53.76	
181.1	9.11	
181.317	11.37	
181.535	-27.75	
181.752	-26.73	
181.969	1.74	
182.187	6.66	
182.404	37.58	
182.622	26.32	
182.839	53.76	
183.057	64.2	
183.274	37.38	
183.492	53.76	
183.709	107.83	
183.926	55.81	
184.144	28.77	
184.361	59.49	
184.579	70.14	
184.796	12.19	
185.013	85.3	
185.231	68.5	
185.448	84.27	
185.666	103.12	
185.883	87.35	
186.1	67.89	
186.317	110.69	
186.535	40.65	
186.752	20.38	
186.969	78.95	
187.187	140.59	
187.404	53.96	
187.621	153.5	
187.839	172.34	
188.056	136.91	
188.273	47.21	
188.49	145.51	
188.708	90.62	
188.925	123.59	
189.142	121.75	
189.359	123.39	
189.576	52.94	
189.794	29.8	
190.011	-17.92	
190.228	14.85	
190.445	4.4	
190.662	87.76	
190.879	81.2	
191.097	66.25	
191.314	76.49	
191.531	112.33	
191.748	10.75	
191.965	45.98	
192.182	30.82	
192.399	14.23	
192.616	33.89	
192.834	108.64	
193.051	82.43	
193.268	104.14	
193.485	105.78	
193.702	56.83	
193.919	11.37	
194.136	14.44	
194.353	15.26	
194.57	16.9	
194.787	37.38	
195.004	146.94	
195.221	132.81	
195.438	162.71	
195.655	131.79	
195.872	202.44	
196.089	80.79	
196.306	129.12	
196.523	114.38	
196.74	179.71	
196.957	46.18	
197.173	95.54	
197.39	56.01	
197.607	90.62	
197.824	48.02	
198.041	123.19	
198.258	109.05	
198.475	161.89	
198.692	86.12	
198.909	35.53	
199.125	-17.71	
199.342	40.45	
199.559	17.51	
199.776	60.31	
199.993	159.84	
200.21	199.57	
200.426	115.2	
200.643	111.92	
200.86	106.6	
201.077	98.2	
201.293	84.07	
201.51	105.57	
201.727	6.66	
201.944	-60.31	
202.16	-71.99	
202.377	-89.39	
202.594	-122.16	
202.811	-61.75	
203.027	-20.38	
203.244	-60.93	
203.461	-32.46	
203.677	70.55	
203.894	97.38	
204.111	130.56	
204.327	151.24	
204.544	130.76	
204.761	94.51	
204.977	64.41	
205.194	5.02	
205.41	44.75	
205.627	32.46	
205.844	22.02	
206.06	20.99	
206.277	82.43	
206.493	46.18	
206.71	88.78	
206.926	75.06	
207.143	144.48	
207.36	50.48	
207.576	99.84	
207.793	89.19	
208.009	120.52	
208.226	70.96	
208.442	104.75	
208.659	70.55	
208.875	65.23	
209.092	8.5	
209.308	-10.96	
209.524	7.48	
209.741	83.25	
209.957	132.2	
210.174	154.11	
210.39	165.37	
210.607	156.36	
210.823	15.05	
211.039	-50.48	
211.256	26.11	
211.472	-18.53	
211.688	37.17	
211.905	101.27	
212.121	98.2	
212.338	35.53	
212.554	85.5	
212.77	54.37	
212.987	49.05	
213.203	115.4	
213.419	145.1	
213.635	115.81	
213.852	103.73	
214.068	61.13	
214.284	-10.14	
214.501	9.73	
214.717	17.51	
214.933	36.76	
215.149	9.73	
215.365	-12.19	
215.582	-94.51	
215.798	-61.34	
216.014	-77.52	
216.23	-19.56	
216.447	27.14	
216.663	19.97	
216.879	-22.02	
217.095	13.82	
217.311	29.18	
217.527	30.62	
217.743	62.36	
217.96	50.07	
218.176	39.22	
218.392	22.22	
218.608	35.74	
218.824	11.78	
219.04	33.28	
219.256	60.11	
219.472	48.43	
219.688	25.09	
219.904	87.76	
220.12	155.75	
220.336	106.39	
220.552	114.99	
220.768	161.48	
220.984	160.05	
221.2	56.01	
221.416	81.82	
221.632	64.41	
221.848	25.09	
222.064	-49.87	
222.28	-16.28	
222.496	-68.5	
222.712	4.2	
222.928	-25.91	
223.144	49.66	
223.36	42.09	
223.576	79.77	
223.792	32.05	
224.008	114.99	
224.224	98.61	
224.439	146.53	
224.655	128.1	
224.871	154.52	
225.087	112.54	
225.303	53.14	
225.519	29.59	
225.734	99.22	
225.95	72.4	
226.166	97.79	
226.382	130.35	
226.598	131.38	
226.813	105.57	
227.029	71.99	
227.245	52.53	
227.461	75.06	
227.677	91.03	
227.892	86.32	
228.108	91.85	
228.324	129.94	
228.539	56.83	
228.755	101.07	
228.971	90.83	
229.186	153.29	
229.402	116.43	
229.618	181.96	
229.833	93.69	
230.049	90.01	
230.265	-0.92	
230.48	63.79	
230.696	64.41	
230.912	90.83	
231.127	99.43	
231.343	158.21	
231.558	60.93	
231.774	96.15	
231.99	166.4	
232.205	157.8	
232.421	110.9	
232.636	129.12	
232.852	60.52	
233.067	3.17	
233.283	13.62	
233.498	66.87	
233.714	73.01	
233.929	119.91	
234.145	100.45	
234.36	111.72	
234.576	124.21	
234.791	178.89	
235.007	194.66	
235.222	265.31	
235.438	232.55	
235.653	306.27	
235.868	256.71	
236.084	281.08	
