177.618	-809.29	
177.836	-802.63	
178.054	-783.48	
178.271	-604.08	
178.489	-364.06	
178.706	-227.67	
178.924	-84.31	
179.142	40.62	
179.359	42.26	
179.577	-78.57	
179.794	-56.05	
180.012	-71.2	
180.229	-78.98	
180.447	-68.74	
180.664	-17.13	
180.882	-35.57	
181.1	34.06	
181.317	16.04	
181.535	-10.58	
181.752	-51.13	
181.969	-7.71	
182.187	-21.23	
182.404	16.86	
182.622	16.86	
182.839	76.66	
183.057	67.24	
183.274	46.76	
183.492	53.32	
183.709	91.41	
183.926	46.35	
184.144	27.51	
184.361	48.81	
184.579	61.1	
184.796	-7.71	
185.013	22.6	
185.231	11.95	
185.448	25.46	
185.666	44.3	
185.883	53.32	
186.1	55.77	
186.317	75.43	
186.535	11.54	
186.752	-13.45	
186.969	41.03	
187.187	107.79	
187.404	53.32	
187.621	155.71	
187.839	172.1	
188.056	133.6	
188.273	53.32	
188.49	140.15	
188.708	93.87	
188.925	131.96	
189.142	136.05	
189.359	130.32	
189.576	64.37	
189.794	50.45	
190.011	10.72	
190.228	7.03	
190.445	13.99	
190.662	100.83	
190.879	106.56	
191.097	86.08	
191.314	106.97	
191.531	105.33	
191.748	-20.41	
191.965	-7.71	
192.182	-8.12	
192.399	-28.19	
192.616	9.49	
192.834	95.91	
193.051	61.1	
193.268	71.34	
193.485	84.44	
193.702	34.06	
193.919	11.54	
194.136	24.23	
194.353	14.4	
194.57	29.56	
194.787	54.54	
195.004	151.62	
195.221	136.05	
195.438	163.91	
195.655	125.4	
195.872	189.71	
196.089	61.51	
196.306	100.42	
196.523	90.18	
196.74	138.92	
196.957	36.11	
197.173	83.63	
197.39	43.08	
197.607	76.25	
197.824	49.63	
198.041	106.56	
198.258	93.87	
198.475	167.59	
198.692	110.66	
198.909	72.98	
199.125	28.33	
199.342	70.52	
199.559	5.8	
199.776	27.1	
199.993	135.23	
200.21	146.29	
200.426	77.89	
200.643	96.73	
200.86	109.02	
201.077	86.49	
201.293	82.4	
201.51	104.92	
201.727	22.6	
201.944	-38.43	
202.16	-66.29	
202.377	-87.99	
202.594	-110.11	
202.811	-65.88	
203.027	-42.53	
203.244	-71.2	
203.461	-41.3	
203.677	34.88	
203.894	77.48	
204.111	95.5	
204.327	97.14	
204.544	93.05	
204.761	52.91	
204.977	-0.75	
205.194	-54.41	
205.41	15.22	
205.627	-6.08	
205.844	3.35	
206.06	11.13	
206.277	81.58	
206.493	17.27	
206.71	57	
206.926	35.7	
207.143	90.18	
207.36	8.67	
207.576	74.61	
207.793	71.34	
208.009	93.05	
208.226	59.05	
208.442	75.43	
208.659	18.5	
208.875	-8.94	
209.092	-53.59	
209.308	-66.29	
209.524	-50.31	
209.741	34.47	
209.957	99.19	
210.174	123.77	
210.39	113.12	
210.607	109.84	
210.823	-11.4	
211.039	-75.3	
211.256	2.12	
211.472	-37.2	
211.688	25.87	
211.905	66.01	
212.121	64.37	
212.338	-17.95	
212.554	44.71	
212.77	12.77	
212.987	32.84	
